d_odds,odds,home_name,score,away_name,_id,a_odds,result,match_id,time,h_odds
4.50,,第戎,1:1,亚眠,20180311076,3.10,1,周六076,2018-03-11,1.71
1.23,,威廉二世,5:0,PSV埃因霍温,20180311075,5.00,3,周六075,2018-03-11,8.70
3.65,,芬洛,2:3,SBV精英,20180311074,3.05,0,周六074,2018-03-11,1.90
3.55,,巴黎圣日尔曼,1:2,皇家马德里,20180307010,4.15,0,周二010,2018-03-07,1.65
7.20,,利物浦,0:0,波尔图,20180307009,3.70,1,周二009,2018-03-07,1.39
5.30,,利雅得希拉尔,1:1,赖扬,20180307008,4.15,1,周二008,2018-03-07,1.43
5.85,,赫罗纳,2:0,拉科鲁尼亚,20180310027,4.10,3,周五027,2018-03-10,1.40
2.31,,曼彻斯特联,2:1,利物浦,20180310023,2.95,3,周六023,2018-03-10,2.80
6.30,,马尔默,1:0,IFK哥德堡,20180310022,4.35,3,周六022,2018-03-10,1.35
1.30,,埃瓦尔,1:2,皇家马德里,20180310021,4.70,0,周六021,2018-03-10,6.80
2.42,,波鸿,1:1,基尔,20180310020,3.20,1,周六020,2018-03-10,2.48
2.15,,达姆施塔特,1:1,因戈尔施塔特,20180310019,3.10,1,周六019,2018-03-10,2.93
4.15,,竞技俱乐部,2:1,萨斯菲尔德,20180305059,3.30,3,周日059,2018-03-05,1.71
1.98,,韦拉克鲁斯,0:2,老虎大学,20180305058,3.05,0,周日058,2018-03-05,3.38
4.35,,智利大学,2:0,安托法加斯塔,20180305057,3.60,3,周日057,2018-03-05,1.61
6.25,,曼彻斯特联,1:2,塞维利亚,20180314012,3.92,0,周二012,2018-03-14,1.40
5.20,,罗马,1:0,顿涅茨克矿工,20180314011,4.05,3,周二011,2018-03-14,1.45
2.53,,赞岐釜玉海,1:2,水户蜀葵,20180311005,2.95,0,周日005,2018-03-11,2.53
5.00,,千叶市原,2:3,岐阜FC,20180311004,4.10,0,周日004,2018-03-11,1.46
2.31,,町田泽维亚,0:0,甲府风林,20180311003,3.00,1,周日003,2018-03-11,2.75
2.90,,冈山绿雉,1:0,大分三神,20180311002,3.12,3,周日002,2018-03-11,2.16
2.42,,熊本深红,1:2,山形山神,20180311001,2.95,0,周日001,2018-03-11,2.65
1.75,,奥斯坦德,2:3,标准列日,20180311030,3.60,0,周日030,2018-03-11,3.57
2.82,,科特赖克,2:0,沙勒罗瓦,20180311029,3.20,3,周日029,2018-03-11,2.17
2.82,,亨克,1:2,根特,20180311028,3.35,0,周日028,2018-03-11,2.10
5.10,,欧本,4:0,穆斯克龙,20180311027,4.40,3,周日027,2018-03-11,1.42
1.90,,格罗兹尼,0:3,莫斯科中央陆军,20180311026,2.90,0,周日026,2018-03-11,3.90
4.70,,奥德,1:2,海于格松,20180312055,3.35,0,周日055,2018-03-12,1.62
7.70,,莫尔德,5:0,桑纳菲尤尔,20180312054,4.45,3,周日054,2018-03-12,1.29
2.75,,斯达,4:1,特罗姆瑟,20180312053,3.05,3,周日053,2018-03-12,2.29
3.00,,博德闪耀,3:1,利勒斯特罗姆,20180312052,3.25,3,周日052,2018-03-12,2.05
2.72,,莫斯科中央陆军,0:1,里昂,20180309004,2.80,0,周四004,2018-03-09,2.48
6.10,,多特蒙德,1:2,萨尔茨堡,20180309003,3.75,0,周四003,2018-03-09,1.43
16.00,,马德里竞技,3:0,莫斯科火车头,20180309002,6.05,3,周四002,2018-03-09,1.11
3.64,,AC米兰,0:2,阿森纳,20180309001,3.10,0,周四001,2018-03-09,1.88
5.55,,莱昂,4:1,塞拉亚,20180308027,3.85,3,周三027,2018-03-08,1.45
4.00,,布里斯托尔流浪,1:1,北安普敦,20180310048,3.50,1,周六048,2018-03-10,1.69
4.40,,新英格兰革命,2:1,科罗拉多急流,20180311073,3.52,3,周六073,2018-03-11,1.62
--,,本菲卡,2:0,阿维斯,20180311072,--,3,周六072,2018-03-11,--
5.45,,哥伦布机员,3:2,蒙特利尔冲击,20180311071,4.15,3,周六071,2018-03-11,1.42
3.40,,海牙,0:2,布雷达,20180311070,3.40,0,周六070,2018-03-11,1.85
5.55,,赫塔费,0:1,莱万特,20180311069,3.40,0,周六069,2018-03-11,1.53
4.85,,阿布扎比艾因,2:2,德黑兰独立,20180306007,3.60,1,周二007,2018-03-06,1.55
7.00,,多哈杜海勒,3:2,塔什干火车头,20180306006,4.60,3,周二006,2018-03-06,1.30
4.80,,扎巴汉,2:0,阿布扎比瓦赫达,20180306005,3.80,3,周二005,2018-03-06,1.52
5.00,,广州恒大,5:3,济州联,20180306004,3.75,3,周二004,2018-03-06,1.51
2.51,,布里兰,2:0,大阪樱花,20180306003,3.15,3,周二003,2018-03-06,2.42
3.25,,菲尔特,2:1,凯泽斯劳滕,20180310018,3.20,3,周六018,2018-03-10,1.97
2.88,,圣保利,0:0,不伦瑞克,20180310017,3.05,1,周六017,2018-03-10,2.20
4.45,,乌法,3:2,安郅马哈奇卡拉,20180310016,2.92,3,周六016,2018-03-10,1.78
3.06,,珀斯光荣,3:1,中央海岸水手,20180310015,3.45,3,周六015,2018-03-10,1.95
2.73,,札幌冈萨多,1:3,清水鼓动,20180310014,3.25,0,周六014,2018-03-10,2.20
3.70,,温哥华白帽,2:1,蒙特利尔冲击,20180305056,3.48,3,周日056,2018-03-05,1.75
1.44,,林斯竞技,1:2,圣保罗,20180305055,3.90,0,周日055,2018-03-05,5.60
9.65,,河床,1:1,查卡里塔青年,20180305054,4.30,1,周日054,2018-03-05,1.26
4.95,,西雅图海湾人,0:1,洛杉矶FC,20180305053,3.85,0,周日053,2018-03-05,1.50
2.12,,伊基克体育,0:1,天主大学,20180305052,3.40,0,周日052,2018-03-05,2.75
4.70,,墨西哥美洲,2:0,莱昂,20180311098,3.80,3,周六098,2018-03-11,1.53
5.10,,老虎大学,1:0,蒂华纳,20180311097,3.45,3,周六097,2018-03-11,1.56
4.40,,奥兰多城,1:2,明尼苏达联,20180311096,3.85,0,周六096,2018-03-11,1.56
1.87,,天主教青年会,0:1,河床,20180311095,3.10,0,周六095,2018-03-11,3.70
3.10,,纽约红牛,4:0,波特兰伐木工,20180311094,3.40,3,周六094,2018-03-11,1.95
3.00,,乌德勒支,5:1,维迪斯,20180311025,3.35,3,周日025,2018-03-11,2.01
11.50,,阿贾克斯,4:1,海伦芬,20180311024,5.80,3,周日024,2018-03-11,1.15
6.00,,阿森纳,3:0,沃特福德,20180311023,4.20,3,周日023,2018-03-11,1.38
3.40,,雷根斯堡,2:1,桑德豪森,20180311022,3.25,3,周日022,2018-03-11,1.90
2.55,,杜伊斯堡,1:2,杜塞尔多夫,20180311021,3.20,0,周日021,2018-03-11,2.36
2.02,,热那亚,0:1,AC米兰,20180312051,2.98,0,周日051,2018-03-12,3.35
4.20,,多特蒙德,3:2,法兰克福,20180312050,3.55,3,周日050,2018-03-12,1.64
--,,莫斯科斯巴达,1:0,哈巴罗夫斯克,20180312049,--,3,周日049,2018-03-12,--
4.50,,美洲狮,3:0,普埃布拉大学,20180308026,3.50,3,周三026,2018-03-08,1.61
3.03,,西雅图海湾人,1:0,瓜达拉哈拉,20180308025,3.00,3,周三025,2018-03-08,2.15
7.65,,蒙特雷,1:1,克雷塔罗,20180308024,4.15,1,周三024,2018-03-08,1.32
2.95,,多伦多FC,2:1,老虎大学,20180308023,2.90,3,周三023,2018-03-08,2.25
8.70,,科林蒂安,1:0,米拉索尔,20180308022,3.90,3,周三022,2018-03-08,1.32
2.43,,瓜达拉哈拉,1:1,墨西哥美洲,20180304103,3.00,1,周六103,2018-03-04,2.60
2.78,,内卡萨,1:2,桑托斯拉古纳,20180304102,3.10,0,周六102,2018-03-04,2.24
3.10,,莱昂,3:0,美洲狮,20180304101,3.50,3,周六101,2018-03-04,1.92
4.90,,勒沃库森,2:0,门兴格拉德巴赫,20180311068,3.95,3,周六068,2018-03-11,1.49
2.25,,阿斯顿维拉,4:1,狼队,20180311067,2.95,3,周六067,2018-03-11,2.90
10.00,,切尔西,2:1,水晶宫,20180311066,5.10,3,周六066,2018-03-11,1.20
--,,柏太阳神,1:0,香港杰志,20180306002,--,3,周二002,2018-03-06,--
5.40,,全北现代,6:3,天津权健,20180306001,4.00,3,周二001,2018-03-06,1.44
1.87,,阿根廷青年人,2:0,博卡青年,20180306018,3.05,3,周一018,2018-03-06,3.75
3.33,,奥伊金斯,2:0,特木科体育,20180306017,3.30,3,周一017,2018-03-06,1.90
10.50,,帕尔梅拉斯,0:1,圣卡埃塔诺,20180306016,4.85,0,周一016,2018-03-06,1.21
3.85,,西悉尼漫步者,4:1,惠灵顿凤凰,20180310013,3.80,3,周六013,2018-03-10,1.65
3.60,,蔚山现代,0:2,尚州尚武,20180310012,3.10,0,周六012,2018-03-10,1.89
3.12,,大宫松鼠,0:1,德岛漩涡,20180310011,3.20,0,周六011,2018-03-10,2.02
2.72,,柏太阳神,1:1,大阪樱花,20180310010,3.20,1,周六010,2018-03-10,2.23
3.85,,鹿岛鹿角,0:1,广岛三箭,20180310009,3.55,0,周六009,2018-03-10,1.70
3.95,,吉马良斯,0:0,比兰尼塞斯,20180305051,3.35,1,周日051,2018-03-05,1.73
3.71,,班菲尔德,1:0,纽维尔老男孩,20180305050,2.88,3,周日050,2018-03-05,1.95
2.73,,图库曼竞技,0:1,防御与正义,20180305049,2.93,0,周日049,2018-03-05,2.37
2.85,,桑托斯,1:1,科林蒂安,20180305048,2.83,1,周日048,2018-03-05,2.35
7.05,,马赛,1:1,南特,20180305047,4.05,1,周日047,2018-03-05,1.35
3.06,,普埃布拉大学,0:1,瓜达拉哈拉,20180311093,3.30,0,周六093,2018-03-11,2.00
2.65,,克雷塔罗,1:1,内卡萨,20180311092,2.78,1,周六092,2018-03-11,2.55
3.10,,蓝十字,5:0,帕丘卡,20180311091,3.15,3,周六091,2018-03-11,2.05
4.45,,休斯敦迪纳摩,1:2,温哥华白帽,20180311090,3.75,0,周六090,2018-03-11,1.57
3.30,,芝加哥火焰,3:4,堪萨斯城竞技,20180311089,3.15,0,周六089,2018-03-11,1.97
4.90,,柏林联合,0:0,奥厄,20180311020,3.75,1,周日020,2018-03-11,1.52
1.93,,格拉斯哥流浪者,2:3,凯尔特人,20180311019,3.30,0,周日019,2018-03-11,3.25
4.75,,圣埃蒂安,2:2,第戎,20180304073,3.60,1,周六073,2018-03-04,1.56
3.65,,昂热,3:0,甘冈,20180304072,3.05,3,周六072,2018-03-04,1.90
--,,本菲卡,5:0,马里迪莫,20180304071,--,3,周六071,2018-03-04,--
2.06,,岐阜FC,0:1,横滨FC,20180303005,3.25,0,周六005,2018-03-03,2.97
3.12,,东京FC,0:1,仙台七夕,20180303004,3.30,0,周六004,2018-03-03,1.98
3.23,,浦项制铁,3:0,大邱FC,20180303003,3.10,3,周六003,2018-03-03,2.01
1.99,,布尔格,5:4,阿雅克肖,20180303010,3.20,3,周五010,2018-03-03,3.18
2.55,,阿雅克肖GFCO,1:1,朗斯,20180303009,2.78,1,周五009,2018-03-03,2.65
4.75,,尼斯,2:1,里尔,20180303008,3.40,3,周五008,2018-03-03,1.60
3.14,,水晶体育,2:1,拉努斯,20180308021,3.10,3,周三021,2018-03-08,2.05
4.10,,昆卡,2:0,卢克尼奥体育,20180308020,3.35,3,周三020,2018-03-08,1.71
2.11,,新奥里藏蒂诺,2:1,桑托斯,20180308019,3.10,3,周三019,2018-03-08,3.00
8.20,,塞罗,2:0,罗萨里奥体育,20180308018,4.00,3,周三018,2018-03-08,1.32
2.10,,迪亚兹将军,2:1,瓜亚基尔巴塞罗那,20180308017,2.82,3,周三017,2018-03-08,3.35
5.10,,蒙特雷,1:3,普埃布拉,20180304100,3.75,0,周六100,2018-03-04,1.50
3.95,,达拉斯FC,1:1,皇家盐湖城,20180304099,3.50,1,周六099,2018-03-04,1.70
3.78,,奥兰多城,1:1,华盛顿联,20180304098,3.45,1,周六098,2018-03-04,1.74
2.38,,坦珀利,1:1,拉普拉塔体操,20180304097,2.82,1,周六097,2018-03-04,2.82
3.45,,费城联合,2:0,新英格兰革命,20180304096,3.45,3,周六096,2018-03-04,1.82
1.97,,圣胡安圣马丁,0:4,阿根廷独立,20180306015,2.90,0,周一015,2018-03-06,3.62
11.00,,拉普拉塔大学生,1:0,奥林匹奥,20180306014,4.20,3,周一014,2018-03-06,1.25
3.10,,拉卡莱拉联合,0:0,库里科联,20180306013,3.03,1,周一013,2018-03-06,2.10
3.06,,阿维斯,3:0,波尔蒂芒尼斯,20180306012,3.02,3,周一012,2018-03-06,2.12
7.65,,维戈塞尔塔,2:1,拉斯帕尔马斯,20180306011,4.60,3,周一011,2018-03-06,1.28
2.75,,磐田喜悦,2:0,东京FC,20180310008,3.00,3,周六008,2018-03-10,2.32
1.32,,仁川联,3:2,全北现代,20180310007,4.36,3,周六007,2018-03-10,7.00
2.15,,庆南FC,2:0,济州联,20180310006,3.08,3,周六006,2018-03-10,2.95
2.20,,大邱FC,0:2,水原三星,20180310005,2.93,0,周六005,2018-03-10,3.00
2.62,,仙台七夕,1:1,神户胜利船,20180310004,3.20,1,周六004,2018-03-10,2.30
6.30,,巴伦西亚,2:0,皇家贝蒂斯,20180305046,4.35,3,周日046,2018-03-05,1.35
7.20,,博卡青年,2:1,老虎竞技,20180311088,4.00,3,周六088,2018-03-11,1.35
3.96,,皇家盐湖城,1:5,洛杉矶FC,20180311087,3.55,0,周六087,2018-03-11,1.68
6.00,,多伦多FC,0:2,哥伦布机员,20180304070,4.20,0,周六070,2018-03-04,1.38
6.60,,PSV埃因霍温,3:0,乌德勒支,20180304069,4.65,3,周六069,2018-03-04,1.31
1.39,,SBV精英,1:2,阿尔克马尔,20180304068,4.20,0,周六068,2018-03-04,5.80
2.20,,拉科鲁尼亚,1:1,埃瓦尔,20180304067,3.15,1,周六067,2018-03-04,2.80
3.65,,莱加内斯,2:0,马拉加,20180304066,2.85,3,周六066,2018-03-04,1.98
2.56,,甲府风林,0:0,东京绿茵,20180303002,3.10,1,周六002,2018-03-03,2.40
2.16,,名古屋鲸八,1:0,磐田喜悦,20180303001,3.55,3,周六001,2018-03-03,2.60
3.32,,莫雷利亚,2:1,阿特拉斯,20180303035,3.25,3,周五035,2018-03-03,1.92
3.45,,蒂华纳,3:1,普埃布拉大学,20180303034,3.25,3,周五034,2018-03-03,1.88
3.68,,科隆竞技,0:0,飓风,20180303033,2.90,1,周五033,2018-03-03,1.95
4.05,,德累斯顿,0:2,达姆施塔特,20180303007,3.48,0,周五007,2018-03-03,1.68
2.05,,凯泽斯劳滕,4:3,柏林联合,20180303006,3.20,3,周五006,2018-03-03,3.05
3.95,,基尔马诺克,2:0,圣约翰斯通,20180308016,3.05,3,周三016,2018-03-08,1.83
1.67,,利兹联,0:3,狼队,20180308015,3.40,0,周三015,2018-03-08,4.25
3.20,,托特纳姆热刺,1:2,尤文图斯,20180308014,3.05,0,周三014,2018-03-08,2.05
--,,曼彻斯特城,1:2,巴塞尔,20180308013,--,0,周三013,2018-03-08,--
7.30,,上海上港,2:2,蔚山现代,20180307012,4.50,1,周三012,2018-03-07,1.30
3.75,,西班牙联合,2:3,康塞普西翁大学,20180304095,3.40,0,周六095,2018-03-04,1.76
4.80,,蓝十字,0:1,克雷塔罗,20180304094,3.35,0,周六094,2018-03-04,1.61
4.15,,罗萨里奥中央,1:2,戈多伊克鲁斯,20180304093,3.20,0,周六093,2018-03-04,1.74
6.25,,科洛科洛,2:1,瓦奇巴托,20180304092,4.60,3,周六092,2018-03-04,1.33
2.54,,休斯敦迪纳摩,4:0,亚特兰大联,20180304091,3.35,3,周六091,2018-03-04,2.29
16.75,,马德里竞技,4:0,莱加内斯,20180301015,5.20,3,周三015,2018-03-01,1.14
11.80,,阿维斯,1:0,卡尔达什,20180301014,4.90,3,周三014,2018-03-01,1.19
6.00,,巴黎圣日尔曼,3:0,马赛,20180301013,4.75,3,周三013,2018-03-01,1.33
1.36,,水晶宫,2:3,曼彻斯特联,20180306010,4.00,0,周一010,2018-03-06,6.95
4.20,,洛里昂,1:0,勒阿弗尔,20180306009,3.30,3,周一009,2018-03-06,1.70
4.95,,因戈尔施塔特,0:1,波鸿,20180306008,3.40,0,周一008,2018-03-06,1.58
2.90,,福图纳锡塔德,3:0,马斯特里赫特,20180306019,3.40,3,周一019,2018-03-06,2.05
1.49,,长崎航海,1:1,浦和红钻,20180310003,3.85,1,周六003,2018-03-10,5.05
2.93,,横滨水手,1:2,鸟栖沙岩,20180310002,3.10,0,周六002,2018-03-10,2.15
5.55,,川崎前锋,2:0,大阪钢巴,20180310001,4.35,3,周六001,2018-03-10,1.39
2.55,,阿特拉斯,1:0,普埃布拉,20180310033,2.95,3,周五033,2018-03-10,2.52
4.20,,莫雷利亚,2:0,韦拉克鲁斯,20180310032,3.35,3,周五032,2018-03-10,1.69
2.85,,莱比锡红牛,1:1,多特蒙德,20180304065,3.20,1,周六065,2018-03-04,2.15
3.60,,埃弗顿VM,2:1,基约塔,20180303032,3.50,3,周五032,2018-03-03,1.77
4.80,,贝尔格拉诺,2:2,天主教青年会,20180303031,3.05,1,周五031,2018-03-03,1.69
3.10,,兵工厂,2:1,拉努斯,20180303030,2.85,3,周五030,2018-03-03,2.20
2.95,,巴勒斯坦人,1:1,奥达科斯意大利人,20180303029,3.50,1,周五029,2018-03-03,1.98
5.55,,波尔图,2:1,里斯本竞技,20180303028,3.60,3,周五028,2018-03-03,1.49
3.80,,彼得堡联,2:1,沃尔索尔,20180228004,3.45,3,周二004,2018-02-28,1.74
1.75,,AFC温布尔登,0:3,布莱克本,20180228003,3.25,0,周二003,2018-02-28,4.00
4.05,,赫尔城,1:1,巴恩斯利,20180228002,3.35,1,周二002,2018-02-28,1.72
2.87,,横滨水手,1:0,东京FC,20180307011,3.15,3,周三011,2018-03-07,2.16
1.75,,埃斯托里尔,0:6,布拉加,20180304090,3.35,0,周六090,2018-03-04,3.85
2.59,,老虎竞技,0:0,铁路工场,20180304089,2.85,1,周六089,2018-03-04,2.55
3.58,,圣洛伦索,0:0,圣菲联合,20180304088,2.90,1,周六088,2018-03-04,1.98
1.45,,布雷达,2:1,费耶诺德,20180304087,4.05,3,周六087,2018-03-04,5.20
7.40,,海伦芬,2:0,威廉二世,20180304086,4.45,3,周六086,2018-03-04,1.30
7.85,,铁路工场,3:1,图库曼竞技,20180310031,3.60,3,周五031,2018-03-10,1.38
5.05,,戈多伊克鲁斯,1:0,兵工厂,20180310030,3.40,3,周五030,2018-03-10,1.57
5.65,,摩纳哥,2:1,波尔多,20180303027,3.95,3,周五027,2018-03-03,1.43
4.45,,米德尔斯堡,3:0,利兹联,20180303026,3.10,3,周五026,2018-03-03,1.72
3.60,,门兴格拉德巴赫,2:2,云达不来梅,20180303025,3.35,1,周五025,2018-03-03,1.81
2.38,,海尔蒙特,3:0,阿尔克马尔青年队,20180303024,3.46,3,周五024,2018-03-03,2.38
1.31,,瓦尔韦克,0:2,奈梅亨,20180303023,4.50,0,周五023,2018-03-03,6.95
1.35,,西班牙人,1:0,皇家马德里,20180228001,4.45,3,周二001,2018-02-28,6.10
2.62,,拉普拉塔体操,1:0,圣洛伦索,20180227012,2.80,3,周一012,2018-02-27,2.56
2.35,,库里科联,4:4,西班牙联合,20180227011,3.16,1,周一011,2018-02-27,2.58
5.55,,铁路工场,2:0,阿根廷青年人,20180227010,3.30,3,周一010,2018-02-27,1.55
5.80,,纽维尔老男孩,0:0,坦珀利,20180227009,3.40,1,周一009,2018-02-27,1.51
--,,皇家马德里,3:1,赫塔费,20180304085,--,3,周六085,2018-03-04,--
5.55,,那不勒斯,2:4,罗马,20180304084,3.85,0,周六084,2018-03-04,1.45
2.00,,聚尔特瓦雷赫姆,2:3,安德莱赫特,20180304083,3.35,0,周六083,2018-03-04,3.02
5.55,,标准列日,3:2,梅赫伦,20180304082,4.00,3,周六082,2018-03-04,1.43
2.62,,穆斯克龙,1:2,洛克伦,20180304081,3.10,0,周六081,2018-03-04,2.35
4.00,,沙勒罗瓦,0:0,圣图尔登,20180304080,3.20,1,周六080,2018-03-04,1.77
3.55,,博阿维斯塔,4:0,塞图巴尔,20180226046,2.95,3,周日046,2018-02-26,1.97
4.55,,巴伦西亚,2:1,皇家社会,20180226045,4.05,3,周日045,2018-02-26,1.51
2.62,,标准列日,1:1,布鲁日,20180226044,3.30,1,周日044,2018-02-26,2.25
14.50,,里斯本竞技,1:0,摩雷伦斯,20180227008,5.70,3,周一008,2018-02-27,1.13
2.65,,莱万特,0:2,皇家贝蒂斯,20180227007,3.25,0,周一007,2018-02-27,2.25
2.47,,南锡,0:2,洛里昂,20180227006,2.92,0,周一006,2018-02-27,2.62
1.17,,卡利亚里,0:5,那不勒斯,20180227005,5.25,0,周一005,2018-02-27,12.00
8.25,,多特蒙德,1:1,奥格斯堡,20180227004,4.55,1,周一004,2018-02-27,1.27
3.00,,安特卫普,2:0,欧本,20180304079,3.25,3,周六079,2018-03-04,2.05
1.97,,贝弗伦,0:1,亨克,20180304078,3.35,0,周六078,2018-03-04,3.10
5.80,,根特,2:3,奥斯坦德,20180304077,3.90,0,周六077,2018-03-04,1.43
8.50,,布鲁日,2:1,科特赖克,20180304076,5.05,3,周六076,2018-03-04,1.23
2.17,,亚眠,0:2,雷恩,20180304075,2.90,0,周六075,2018-03-04,3.10
9.75,,布拉加,1:0,通德拉,20180227003,5.00,3,周一003,2018-02-27,1.21
1.23,,乌德勒支青年队,2:1,阿贾克斯青年队,20180227002,5.30,3,周一002,2018-02-27,7.80
1.86,,阿尔克马尔青年队,2:1,埃因霍温青年队,20180227001,3.75,3,周一001,2018-02-27,3.08
3.10,,桑托斯拉古纳,2:0,蓝十字,20180226059,3.25,3,周日059,2018-02-26,2.01
2.30,,奥达科斯意大利人,1:0,埃弗顿VM,20180226058,3.25,3,周日058,2018-02-26,2.59
11.00,,博卡青年,4:2,圣胡安圣马丁,20180226060,4.90,3,周日060,2018-02-26,1.20
6.10,,悉尼FC,3:1,西悉尼漫步者,20180225016,4.25,3,周日016,2018-02-25,1.37
3.05,,大宫松鼠,2:1,甲府风林,20180225015,2.95,3,周日015,2018-02-25,2.16
4.42,,大阪樱花,1:1,横滨水手,20180225014,3.60,1,周日014,2018-02-25,1.60
2.61,,梅斯,1:1,图卢兹,20180304074,2.92,1,周六074,2018-03-04,2.48
3.80,,圣菲联合,1:1,科隆竞技,20180226057,2.90,1,周日057,2018-02-26,1.92
2.28,,特木科体育,0:1,智利大学,20180226056,3.15,0,周日056,2018-02-26,2.68
1.23,,波尔蒂芒尼斯,1:5,波尔图,20180226055,4.90,0,周日055,2018-02-26,8.90
2.40,,查卡里塔青年,0:1,贝尔格拉诺,20180226054,2.78,0,周日054,2018-02-26,2.83
4.20,,阿根廷独立,1:0,班菲尔德,20180226053,3.00,3,周日053,2018-02-26,1.80
7.20,,圣保罗,0:0,阿拉拉夸拉铁路,20180226052,4.10,1,周日052,2018-02-26,1.34
3.08,,山口雷诺法,4:1,熊本深红,20180225013,3.15,3,周日013,2018-02-25,2.05
10.50,,巴黎圣日尔曼,3:0,马赛,20180226051,6.10,3,周日051,2018-02-26,1.15
2.03,,塞维利亚,2:5,马德里竞技,20180226050,2.93,0,周日050,2018-02-26,3.40
3.52,,罗马,0:2,AC米兰,20180226049,3.35,0,周日049,2018-02-26,1.83
2.86,,科特赖克,0:1,聚尔特瓦雷赫姆,20180226048,3.45,0,周日048,2018-02-26,2.04
1.89,,磐田喜悦,0:3,川崎前锋,20180225012,3.50,0,周日012,2018-02-25,3.18
3.10,,京都不死鸟,0:2,町田泽维亚,20180225011,3.20,0,周日011,2018-02-25,2.03
2.33,,横滨FC,0:0,松本山雅,20180225010,3.15,1,周日010,2018-02-25,2.62
2.27,,东京绿茵,2:1,千叶市原,20180225009,3.35,3,周日009,2018-02-25,2.57
3.80,,德岛漩涡,0:1,冈山绿雉,20180225008,3.35,0,周日008,2018-02-25,1.76
2.80,,美洲狮,1:1,瓜达拉哈拉,20180226047,3.15,1,周日047,2018-02-26,2.20
--,,巴塞罗那,6:1,赫罗纳,20180225073,--,3,周六073,2018-02-25,--
11.80,,国际米兰,2:0,贝内文托,20180225072,5.70,3,周六072,2018-02-25,1.15
2.05,,贝弗伦,1:2,根特,20180225071,3.25,0,周六071,2018-02-25,3.00
4.35,,罗瑟汉姆,2:1,唐卡斯特,20180224043,3.45,3,周六043,2018-02-24,1.64
3.13,,朴次茅斯,0:2,布莱克浦,20180224042,3.15,0,周六042,2018-02-24,2.03
2.51,,普利茅斯,1:0,布拉德福德,20180224041,3.20,3,周六041,2018-02-24,2.39
2.26,,枥木SC,2:4,大分三神,20180225007,3.10,0,周日007,2018-02-25,2.75
2.48,,水户蜀葵,3:0,山形山神,20180225006,3.00,3,周日006,2018-02-25,2.55
1.71,,赞岐釜玉海,0:1,新泻天鹅,20180225005,3.35,0,周日005,2018-02-25,4.06
2.77,,爱媛FC,1:2,金泽塞维根,20180225004,3.15,0,周日004,2018-02-25,2.22
4.21,,福冈黄蜂,2:0,岐阜FC,20180225003,3.45,3,周日003,2018-02-25,1.66
3.60,,奥斯坦德,2:0,圣图尔登,20180225070,3.30,3,周六070,2018-02-25,1.83
3.31,,欧本,3:2,洛克伦,20180225069,3.35,3,周六069,2018-02-25,1.89
3.18,,里尔,1:2,昂热,20180225068,3.00,0,周六068,2018-02-25,2.08
6.20,,雷恩,2:0,特鲁瓦,20180225067,3.72,3,周六067,2018-02-25,1.43
6.45,,南特,0:1,亚眠,20180225066,3.70,0,周六066,2018-02-25,1.42
3.45,,彼得堡联,1:1,AFC温布尔登,20180224040,3.35,1,周六040,2018-02-24,1.85
1.81,,仙台七夕,1:0,柏太阳神,20180225002,3.45,3,周日002,2018-02-25,3.50
1.47,,清水鼓动,0:0,鹿岛鹿角,20180225001,4.00,1,周日001,2018-02-25,5.05
5.40,,墨西哥美洲,0:0,蒂华纳,20180225087,3.55,1,周六087,2018-02-25,1.51
3.38,,帕丘卡,2:1,莱昂,20180225086,3.65,3,周六086,2018-02-25,1.79
4.75,,老虎大学,2:1,莫雷利亚,20180225085,3.65,3,周六085,2018-02-25,1.55
8.10,,瓦斯科达伽马,4:0,维尔斯特曼,20180215009,4.45,3,周三009,2018-02-15,1.28
3.06,,班菲尔德,2:2,蒙得维的亚国民,20180215008,2.82,1,周三008,2018-02-15,2.23
